date_valid,alpine_status,alpine_status_code,treeline_status,treeline_status_code,belowtree_status,belowtree_status_code,problems,
2016-04-01,Considerable,3,Moderate,2,Moderate,2,"A special warning has been issued for the substantial warming and sun this week. Extra caution is required around and below cornices, and on steep sun exposed slopes during the heat of the day.",
2016-04-02,Moderate,2,Moderate,2,Moderate,2,"Hazard is expected to slowly drop with the cooling over the weekend but avalanche problems are expected to linger for a while longer. Extra caution is required around and below cornices, and on steep sun exposed slopes during the heat of the day.",
2016-04-03,Moderate,2,Low,1,Low,1,Extra caution is still required around and below cornices. Avoid sun-exposed slopes if the sun makes an appearance on Sunday.,
2016-04-04,Considerable,3,Considerable,3,Moderate,2,Watch for a wide range of conditions (and avalanche problems) as winter and spring weather patterns collide.,
2016-04-05,Considerable,3,Moderate,2,Low,1,"Forecast snowfall amounts for Tuesday are highly uncertain. Pay close attention to how much snow falls in your area, and choose terrain accordingly.",
2016-04-06,Moderate,2,Moderate,2,Moderate,2,Watch for a wide range of conditions (and avalanche problems) as winter and spring weather patterns collide.,
2016-04-07,Considerable,3,Considerable,3,Moderate,2,"Extreme warming and solar radiation will drive the Avalanche Danger. Be alert to conditions that change throughout the day, and watch your overhead hazard. Large avalanches may run farther than expected.",
2016-04-08,Considerable,3,Moderate,2,Low,1,"Extremely warm conditions with strong sun will drive the Avalanche Danger. Be alert to conditions that change throughout the day, and watch your overhead hazard. Large avalanches may run farther than expected.",
2016-04-09,No Rating,0,No Rating,0,No Rating,0,Spring conditions typically means the hazard is highest during the heat of the afternoon. Cornices and loose wet sluffing are spring problems which can be expected on Saturday. Wind slabs may also still be lingering in high elevation leeward terrain.,
2016-04-10,No Rating,0,No Rating,0,No Rating,0,"Spring Conditions. Expect avalanche hazard to increase throughout the day, especially during periods of warm, sunny weather. Failing cornices could trigger large avalanches running to valley bottoms. Watch out for what's above your head.",
2016-04-11,No Rating,0,No Rating,0,No Rating,0,"Spring Conditions. Expect avalanche hazard to increase throughout the day, especially during periods of warm, sunny weather. Failing cornices could trigger large avalanches running to valley bottoms. Watch out for what's above your head.",
2016-04-12,No Rating,0,No Rating,0,No Rating,0,"Spring Conditions. Expect avalanche hazard to increase throughout the day, especially during periods of warm, sunny weather. Always keep overhead hazard at the forefront of your mind and remember that big pieces of terrain can have big consequences.",
2016-04-13,No Rating,0,No Rating,0,No Rating,0,Spring conditions with a brief return to winter in the alpine. Expect to find touchy wind slabs sitting on slippery crusts.,
2016-04-14,No Rating,0,No Rating,0,No Rating,0,Spring conditions with a brief return to winter in the alpine. Expect to find touchy wind slabs sitting on slippery crusts.,
2016-04-15,No Rating,0,No Rating,0,No Rating,0,"Friday is probably the last reasonable day for a big objective for the foreseeable future, as a significant warm up is expected to begin Saturday. The odd wind slab in the alpine may still be sensitive to human triggering.",
2016-04-16,No Rating,0,No Rating,0,No Rating,0,"The heat is on! If you're hoping to get one more alpine mission in, you need to get out super early Saturday and plan to be out of avalanche terrain no later than lunch time. Watch for the odd small wind slab in the alpine Saturday morning.",
2016-04-17,No Rating,0,No Rating,0,No Rating,0,"Spring Conditions: The heat is on! You need to get out super early, plan to be out of avalanche terrain no later than lunch time, and avoid being on or under weak mushy slopes.",
2016-04-18,No Rating,0,No Rating,0,No Rating,0,Spring Conditions. Sunny skies and very high freezing levels will increase the avalanche danger. The surface crust holds the snowpack together and may break down rapidly if there is no re-freeze Sunday night.,
2016-04-19,No Rating,0,No Rating,0,No Rating,0,Spring Conditions. Sunny skies and very high freezing levels will increase the avalanche danger. The surface crust holds the snowpack together and may break down rapidly if there is no re-freeze overnight.,
2016-04-20,No Rating,0,No Rating,0,No Rating,0,"Spring Conditions. Record breaking warm weather continues. Expect the likelihood of wet slab avalanches, cornice falls, and loose wet avalanches to increase during the heat of the day.",
2016-04-21,No Rating,0,No Rating,0,No Rating,0,"Spring Conditions. The ridge of HIGH pressure is breaking down, and a weak weather system is moving on-shore. Expect high freezing levels to continue to result in wet slab and loose wet avalanches.",
2016-04-22,No Rating,0,No Rating,0,No Rating,0,Spring Conditions. Cloudy and cooler conditions will reduce the size and likelihood of loose wet and wet slab avalanches. New surface crusts are expected to develop over the next few days.,
2016-04-23,No Rating,0,No Rating,0,No Rating,0,"Spring conditions. While the freezing level remains high, wet slabs will be the primary concern.",
2016-04-24,No Rating,0,No Rating,0,No Rating,0,Spring conditions. Localised storm slabs may develop this weekend.,
2016-04-25,No Rating,0,No Rating,0,No Rating,0,Spring conditions. Plan to travel when the snow surface is frozen and strong.,
2016-04-26,No Rating,0,No Rating,0,No Rating,0,We have finished producing daily forecasts for the year. Enjoy the SPRING CONDITIONS. Stay up to date with mountain conditions with the ACMG's Mountain Conditions Report.,
2016-04-27,No Rating,0,No Rating,0,No Rating,0,We have finished producing daily forecasts for the year. Enjoy the SPRING CONDITIONS. Stay up to date with mountain conditions with the ACMG's Mountain Conditions Report.,
2016-04-28,No Rating,0,No Rating,0,No Rating,0,We have finished producing daily forecasts for the year. Enjoy the SPRING CONDITIONS. Stay up to date with mountain conditions with the ACMG's Mountain Conditions Report.,
2016-04-29,No Rating,0,No Rating,0,No Rating,0,We have finished producing daily forecasts for the year. Enjoy the SPRING CONDITIONS. Stay up to date with mountain conditions with the ACMG's Mountain Conditions Report.,
2016-04-30,No Rating,0,No Rating,0,No Rating,0,We have finished producing daily forecasts for the year. Enjoy the SPRING CONDITIONS. Stay up to date with mountain conditions with the ACMG's Mountain Conditions Report.,
2016-11-01,No Rating,0,No Rating,0,No Rating,0,We have finished producing daily forecasts for the year. Enjoy the SPRING CONDITIONS. Stay up to date with mountain conditions with the ACMG's Mountain Conditions Report.,
2016-11-02,,,,,,,,
2016-11-03,,,,,,,,
2016-11-04,,,,,,,,
2016-11-05,,,,,,,,
2016-11-06,,,,,,,,
2016-11-07,,,,,,,,
2016-11-08,,,,,,,,
2016-11-09,,,,,,,,
2016-11-10,,,,,,,,
2016-11-11,,,,,,,,
2016-11-12,,,,,,,,
2016-11-13,,,,,,,,
2016-11-14,,,,,,,,
2016-11-15,,,,,,,,
2016-11-16,,,,,,,,
2016-11-17,,,,,,,,
2016-11-18,,,,,,,,
2016-11-19,,,,,,,,
2016-11-20,,,,,,,,
2016-11-21,,,,,,,,
2016-11-22,Considerable,3,Considerable,3,No Rating,0,"Given the very limited information on hand for this bulletin, I would tread very cautiously and take the time to gather snowpack information as I go. Please submit any observations from your day to the MIN.",
2016-11-23,Considerable,3,Considerable,3,No Rating,0,"New snow and strong winds are driving the danger ratings. With limited information on hand for this bulletin, I would tread cautiously and take the time to gather snowpack information as I go. Please submit any observations from your day to the MIN.",
2016-11-24,High,4,Considerable,3,No Rating,0,UPDATED DANGER RATINGS. More than 40 cm new snow fell in the southern half of the region and around Whistler. Alpine Danger updated to HIGH.,
2016-11-25,Considerable,3,Considerable,3,Moderate,2,With the improving weather it's time to keep enthusiasm in check and give the snowpack some time to settle before considering more aggressive terrain.,
2016-11-26,Considerable,3,Considerable,3,Moderate,2,"The region has just received well over a metre of snow, and destructive avalanches are still a real possibility. Give the snowpack time to gain strength before pushing into steep terrain.",
2016-11-27,Considerable,3,Moderate,2,Moderate,2,"The region has just received well over a metre of snow, and destructive avalanches are still a real possibility. Give the snowpack time to gain strength before pushing into steep terrain.",
2016-11-28,Considerable,3,Moderate,2,Moderate,2,"The region has just received well over a metre of snow, and destructive avalanches are still a real possibility. Give the snowpack time to gain strength before pushing into steep terrain.",
2016-11-29,Moderate,2,Moderate,2,Low,1,"Forecast new snow is not expected to elevate the danger on Wednesday. If there is more than 10 cm in your area, consider the danger to be a bit higher.",
2016-11-30,Moderate,2,Moderate,2,Low,1,Some thin wind slabs continue to be reactive at higher elevations. Expect avalanche danger to increase on Friday when the new storm arrives.,
2016-12-01,Moderate,2,Moderate,2,Low,1,Some thin wind slabs continue to be reactive at higher elevations. Expect avalanche danger to increase on Friday when the new storm arrives.,
2016-12-02,Considerable,3,Considerable,3,Moderate,2,Fridays storm is driving the danger ratings. If your local riding area receives more than 30 cm of new snow expect the danger to be HIGH at upper elevations.,
2016-12-03,Considerable,3,Considerable,3,Moderate,2,The current storm is ramping up avalanche danger where new snow is accumulating. Choose conservative terrain and watch for wind loaded features.,
2016-12-04,Considerable,3,Considerable,3,Low,1,"Forecast snowfall amounts are highly variable for Saturday night with highest amounts expected in the south of the region. Pay close attention to how much snow falls in your riding area, and be prepared to back off to mellow terrain.",
2016-12-05,Moderate,2,Moderate,2,Low,1,"Wind slabs exist at higher elevations, so the best and safest riding is likely in sheltered lower elevation terrain.",
2016-12-06,Moderate,2,Moderate,2,Low,1,"Wind slabs exist at higher elevations, so the best and safest riding is likely in sheltered lower elevation terrain.",
2016-12-07,Moderate,2,Moderate,2,Low,1,"Hard wind slabs exist at higher elevations, so the best and safest riding is likely in sheltered terrain.",
2016-12-08,Moderate,2,Moderate,2,Low,1,"Wind slabs exist on all aspects at higher elevations, so the best and safest riding is in sheltered terrain.",
2016-12-09,Considerable,3,Considerable,3,Moderate,2,"Incoming weather will create prime conditions for touchy wind slabs, minimize your exposure in wind affected terrain.",
2016-12-10,Considerable,3,Moderate,2,Low,1,Wind slabs should be expected in exposed terrain throughout the region on all aspects due to recently shifting winds.  A weakness below the recent storm snow may increase the reactivity of these wind slabs.,
2016-12-11,Moderate,2,Moderate,2,Low,1,Lingering wind slabs are expected to be the main concern at the moment.  Continually assess conditions as you travel and use extra caution as you transition into wind affected terrain.,
2016-12-12,Moderate,2,Moderate,2,Low,1,It's all about the wind! Best avoid steep slopes where recent winds have blown new snow into pillowy slabs.,
2016-12-13,Moderate,2,Low,1,Low,1,Beware of wind-loaded and sun-exposed slopes where the recent storm snow has settled into touchy slabs.,
2016-12-14,Moderate,2,Low,1,Low,1,Beware of wind-loaded and sun-exposed slopes where the recent storm snow has settled into touchy slabs.,
2016-12-15,Moderate,2,Low,1,Low,1,Beware of wind-loaded and sun-exposed slopes where the recent storm snow has settled into touchy slabs.,
2016-12-16,Moderate,2,Low,1,Low,1,Beware of wind-loaded and sun-exposed slopes where the recent storm snow has settled into touchy slabs.,
2016-12-17,Moderate,2,Moderate,2,Low,1,Beware of wind-loaded and sun-exposed slopes where the recent storm snow has settled into touchy slabs.,
2016-12-18,Moderate,2,Moderate,2,Low,1,"Expect the avalanche danger to rise over the next few days with increasing temperatures, snowfall and strong winds",
2016-12-19,High,4,Considerable,3,Moderate,2,Forecast snow amounts vary throughout the region. The danger ratings as seen reflect the high end of the estimates.,
2016-12-20,Considerable,3,Considerable,3,Moderate,2,Continued snowfall and strong winds will keep the avalanche danger elevated through the forecast period,
2016-12-21,Considerable,3,Considerable,3,Moderate,2,"The last few days' new snow sits on a variety of potential weak sliding layers. As the storm snow settles in the coming days, it will be critical to evaluate the bond between new and old snow layers.",
2016-12-22,Considerable,3,Moderate,2,Moderate,2,As this past week's storm snow continues to settle it will still be important to evaluate the bond between the old snow surface and the new snow. There is still potential for a weak sliding layer in isolated sheltered areas.,
2016-12-23,Considerable,3,Moderate,2,Low,1,Heading into a stable weather pattern for weekend,
2016-12-24,Moderate,2,Moderate,2,Low,1,"Recent storms have set up great skiing for the holiday weekend, but don't overlook the wind slab problem that still exists at upper elevations.",
2016-12-25,Moderate,2,Moderate,2,Low,1,Moderate danger on Monday hinges on snowfall arriving late in the day. Look to Tuesday's forecast if snow is piling up around you.,
2016-12-26,Moderate,2,Moderate,2,Low,1,Moderate danger on Monday hinges on snowfall arriving late in the day. Look to Tuesday's forecast if snow is piling up around you.,
2016-12-27,Considerable,3,Moderate,2,Moderate,2,Watch for signs of recent wind loading in exposed terrain. Wind slabs are expected to be reactive to human triggering on Wednesday.,
2016-12-28,Considerable,3,Moderate,2,Moderate,2,Watch for signs of recent wind loading in exposed terrain. Wind slabs are expected to be reactive to human triggering on Wednesday.,
2016-12-29,Considerable,3,Considerable,3,Moderate,2,"Wind slabs are expected to be the main concern for most of the region on Thursday. However, in the deeper snowfall areas of the region, a more widespread storm slab could develop and the local danger could reach HIGH during the peak of the storm.",
2016-12-30,Considerable,3,Considerable,3,Moderate,2,Conservative terrain selection is recommended on Friday. Give the recent storm snow a couple days to settle and stabilize before pushing into big terrain features. Use extra caution on steep sun exposed slopes on Friday afternoon.,
2016-12-31,Considerable,3,Moderate,2,Low,1,Watch for signs that the recent storm snow is still reactive to triggering.  Slabs will be most reactive in wind loaded terrain features.,
2017-01-01,Moderate,2,Moderate,2,Low,1,Relatively light amounts of new snow may form wind slabs behind exposed features. These could become touchy if they are kissed by the sun on south aspect slopes.,
2017-01-02,Moderate,2,Moderate,2,Low,1,"Cold north winds have been blowing. Watch for fresh wind slabs, particularly on southerly aspects.",
2017-01-03,Moderate,2,Moderate,2,Low,1,"Cold north winds have been blowing. Watch for fresh wind slabs, particularly on southerly aspects",
2017-01-04,Moderate,2,Moderate,2,Low,1,Recently formed wind slabs may become reactive with solar radiation on Wednesday. Keep an eye on the sun and analyze each slope for patterns of wind effect before choosing your line.,
2017-01-05,Moderate,2,Moderate,2,Low,1,Keep the current wind slab problem at the top of your mind while you're out hunting for sheltered snow.,
2017-01-06,Moderate,2,Moderate,2,Low,1,"The wind slab problem hasn't disappeared, but you may have trouble seeing it under the skiff of new snow.",
2017-01-07,Moderate,2,Low,1,Low,1,Old wind slabs are lingering at upper elevations. Analyze each slope for signs of wind loading and likely trigger points as you travel.,
2017-01-08,Moderate,2,Low,1,Low,1,The incoming storm will form new wind slabs and increase the avalanche danger at higher elevations.,
2017-01-09,Moderate,2,Moderate,2,Low,1,The incoming storm will form new wind slabs and increase the avalanche danger at higher elevations.,
2017-01-10,Moderate,2,Moderate,2,Low,1,Watch out for new wind slabs and soft slabs at higher elevations.,
2017-01-11,Moderate,2,Moderate,2,Low,1,Watch out for new wind slabs and soft slabs at higher elevations. The snowpack will be slower than usual to heal due to cold temperatures - give it some time to settle before considering bigger lines.,
2017-01-12,Moderate,2,Moderate,2,Low,1,Wind slabs can currently be found on almost any aspect. Expect those on steep southerly slopes to be especially touchy.,
2017-01-13,Moderate,2,Moderate,2,Low,1,Wind slabs can currently be found on almost any aspect. Expect those on steep southerly slopes to be especially touchy.,
2017-01-14,Moderate,2,Moderate,2,Low,1,Wind slabs can currently be found on almost any aspect. Expect those on steep southerly slopes to be especially touchy.,
2017-01-15,Moderate,2,Moderate,2,Low,1,Wind slabs can currently be found on almost any aspect. Expect those on steep southerly slopes to be especially touchy.,
2017-01-16,Moderate,2,Moderate,2,Low,1,Wind slabs can currently be found on almost any aspect. Expect those on steep southerly slopes to be especially touchy.,
2017-01-17,High,4,High,4,Considerable,3,Big changes are hard on the snowpack and can give surprising results. Rein in your terrain use and stick to simple terrain with no consequence.,
2017-01-18,High,4,High,4,Considerable,3,Big changes are hard on the snowpack and can give surprising results. Rein in your terrain use and stick to simple terrain with no consequence.,
2017-01-19,High,4,High,4,Considerable,3,Heavy loading from snow and wind is driving avalanche danger up.,
2017-01-20,Considerable,3,Considerable,3,Moderate,2,Conditions are primed for people triggering avalanches. Don't let the lure of deep powder draw you into terrain that's inappropriate for the conditions.,
2017-01-21,Considerable,3,Considerable,3,Moderate,2,Conditions are primed for people triggering avalanches. Don't let the lure of deep powder draw you into terrain that's inappropriate for the conditions.,
2017-01-22,Considerable,3,Considerable,3,Moderate,2,Conditions are primed for people triggering avalanches. Don't let the lure of deep powder draw you into terrain that's inappropriate for the conditions.,
2017-01-23,Considerable,3,Moderate,2,Low,1,Don't let the lure of deep powder in the alpine zone draw you into terrain that's inappropriate for the conditions.,
2017-01-24,Moderate,2,Moderate,2,Low,1,Keep your objectives in check as stability improves and avoid stepping into bigger terrain ahead of the conditions.,
2017-01-25,Moderate,2,Moderate,2,Low,1,Keep your objectives in check as stability improves. Choose conservative lines if you're planning to step into bigger terrain.,
2017-01-26,Moderate,2,Low,1,Low,1,Maintain a cautious approach as improving stability frees up your terrain options. Choose well supported lines with even snow distribution.,
2017-01-27,Moderate,2,Low,1,Low,1,Maintain a cautious approach as the improved stability frees up your terrain options. Choose well supported lines with even snow distribution.,
2017-01-28,Moderate,2,Moderate,2,Low,1,Watch for wind loaded terrain features on Sunday as we expect moderate amounts of new snow with strong southwest winds.,
2017-01-29,Moderate,2,Moderate,2,Low,1,Fresh wind slabs have formed and will be reactive to human triggers at higher elevations.,
2017-01-30,Moderate,2,Moderate,2,Low,1,Fresh wind slabs have formed and will be reactive to human triggers at higher elevations.,
2017-01-31,Moderate,2,Low,1,Low,1,A week of cold clear weather. Watch for wind slabs lingering at higher elevations.,
2017-02-01,Moderate,2,Low,1,Low,1,Watch for lingering wind slabs that may be reactive to rider triggers.,
2017-02-02,Moderate,2,Low,1,Low,1,Lingering wind slabs continue to be reactive to rider triggers.,
2017-02-03,Moderate,2,Moderate,2,Low,1,Reactive wind slabs may be found on all aspects due to recent switching winds.,
2017-02-04,Considerable,3,Considerable,3,Considerable,3,New snow and wind will build touchy and reactive storm slabs through the weekend. Conservative terrain choices are crucial.,
2017-02-05,High,4,Considerable,3,Considerable,3,Touchy storm slabs reactive to human triggers. Conservative decision making will be CRITICAL to playing safe in the mountains this weekend.,
2017-02-06,Considerable,3,Considerable,3,Moderate,2,Touchy storm slabs reactive to human triggers. Use small slopes with low consequence to test the bond of the storm snow.,
2017-02-07,Moderate,2,Moderate,2,Moderate,2,Storm slabs may remain reactive to human triggers in areas where sun or wind has created a cohesive slab. Avoid slopes where the snow feels stiff or slabby.,
2017-02-08,Moderate,2,Moderate,2,Moderate,2,Storm slabs may remain reactive to human triggers in areas where sun or wind has created a cohesive slab. Avoid slopes where the snow feels stiff or slabby.,
2017-02-09,High,4,High,4,High,4,Natural and human triggered avalanches are very likely on Thursday. Travel in avalanche terrain is not recommended.,
2017-02-10,High,4,High,4,High,4,Natural and human triggered avalanches remain very likely on Friday. Travel in avalanche terrain is not recommended.,
2017-02-11,Considerable,3,Moderate,2,Moderate,2,Human triggered avalanches remain likely on Sunday in wind-loaded (northerly) features in the alpine. Avoid stiff wind slab areas or wind loaded pockets.,
2017-02-12,Considerable,3,Moderate,2,Moderate,2,Human triggered avalanches remain likely on Sunday in wind-loaded (northerly) features in the alpine. Avoid stiff wind slab areas or wind loaded pockets.,
2017-02-13,Moderate,2,Moderate,2,Low,1,Avoid steep sun-exposed slopes during the heat of the day. Don't let your guard down with warm temperatures and sunny skies.,
2017-02-14,High,4,High,4,Considerable,3,We're moving into a period of HIGH danger with rapid loading of the snowpack on Wednesday and Thursday: rain to treeline and heavy snow in the alpine.,
2017-02-15,High,4,High,4,Considerable,3,We're moving into a period of HIGH danger with rapid loading of the snowpack on Wednesday and Thursday: rain to treeline and heavy snow in the alpine.,
2017-02-16,High,4,High,4,Considerable,3,We're into a period of HIGH danger with ongoing loading of the snowpack on Wednesday into Thursday: rain to treeline and heavy snow in the alpine.,
2017-02-17,Considerable,3,Moderate,2,Low,1,The recent storm delivered a substantial storm slab problem to the alpine while soaking lower elevation terrain. Be aware of increasing hazard as you transition to higher elevations.,
2017-02-18,Considerable,3,Moderate,2,Low,1,Strong winds have contributed to a touchy storm slab problem at alpine elevations. Be sure to shift to a more conservative mindset as you transition to alpine terrain.,
2017-02-19,Considerable,3,Moderate,2,Low,1,Moderate winds and new snow are expected to form new wind slabs on Monday.  Use extra caution as you transition into wind affected terrain.,
2017-02-20,Moderate,2,Moderate,2,Low,1,Watch for lingering wind slabs in high north facing terrain and wet sluffing on steep sun exposed slopes.,
2017-02-21,Moderate,2,Moderate,2,Low,1,Watch for lingering wind slabs in high north facing terrain and loose sluffing on steep sun exposed slopes.,
2017-02-22,Moderate,2,Moderate,2,Low,1,Watch for lingering wind slabs in high north facing terrain and loose sluffing on steep sun exposed slopes.,
2017-02-23,Moderate,2,Low,1,Low,1,Wind slabs at upper elevations remain a concern. Don't let improving conditions tempt you into unsupported terrain.,
2017-02-24,Moderate,2,Low,1,Low,1,Wind slabs are still lingering on north aspects in the alpine - the same terrain where the best skiing is likely to be found.,
2017-02-25,Moderate,2,Low,1,Low,1,Wind slabs are still lingering on north aspects in the alpine - the same terrain where the best skiing is likely to be found.,
2017-02-26,Low,1,Low,1,Low,1,"LOW danger isn't NO danger. Continued, normal caution is required, with unstable snow likely to persist on isolated and unsupported terrain features.",
2017-02-27,Low,1,Low,1,Low,1,"LOW danger isn't NO danger. Continued, normal caution is required, with unstable snow likely to persist on isolated and unsupported terrain features.",
2017-02-28,Moderate,2,Low,1,Low,1,"Watch for isolated wind slabs in unusual places, as northerly winds have reverse-loaded southerly aspects and undermined cornices.",
2017-03-01,Moderate,2,Moderate,2,Low,1,Touchy wind slabs will develop with forecast strong winds and snow. Watch for wind slabs Wednesday and more widespread storm slabs on Thursday.,
2017-03-02,Considerable,3,Considerable,3,Low,1,Touchy storm slabs will develop with forecast strong winds and snow.,
2017-03-03,Considerable,3,Considerable,3,Moderate,2,"Storm and wind slab avalanches will become more likely and larger with continued strong winds, snow and warming temperatures.",
2017-03-04,Considerable,3,Considerable,3,Moderate,2,"Strong SW wind and fresh snow Friday night may fuel another round of natural avalanches while most of us sleep. Light wind and lack of snowfall on Saturday may appear benign, but the mountains are currently primed for human triggered avalanches.",
2017-03-05,Considerable,3,Considerable,3,Moderate,2,Two incidents Saturday remind us that a potentially dangerous storm/wind slab remains sensitive to human triggering. Caution and restraint is urged at this time. Take a conservative approach as you travel in the mountains Sunday.,
2017-03-06,Considerable,3,Considerable,3,Moderate,2,Tricky conditions are expected to persist for the next few days with touchy new wind slabs expected to develop and a buried weak layer creating the potential for isolated very large avalanches. Conservative terrain selection remains critical.,
2017-03-07,Considerable,3,Considerable,3,Moderate,2,Ongoing storm loading and a buried weak layer are creating tricky conditions.  Watch for fresh wind slabs on Wednesday and use extra caution on south facing slopes when the sun is out.  Conservative terrain selection remains critical.,
2017-03-08,Considerable,3,Considerable,3,Moderate,2,Ongoing storm loading and a buried weak layer are creating tricky conditions.  Watch for fresh wind slabs on Wednesday and use extra caution on south facing slopes when the sun is out.  Conservative terrain selection remains critical.,
2017-03-09,Considerable,3,Considerable,3,Moderate,2,Progressive storm loading and a buried weak layer have created tricky conditions. Watch for fresh wind slabs on Thursday and use extra caution on south facing slopes when the sun is out. Conservative terrain selection remains critical.,
2017-03-10,High,4,High,4,Considerable,3,Fresh storm slabs are only half of the picture on Friday. Recent wind slabs and persistent weaknesses deeper in the snowpack still can't be trusted - especially with increasing load stacking up above.,
2017-03-11,High,4,High,4,Considerable,3,"Fresh storm slabs will continue to build on Saturday, but they are only half of the picture. Persistent weaknesses deeper in the snowpack still can't be trusted - especially with increasing load stacking up above.",
2017-03-12,High,4,Considerable,3,Moderate,2,Ongoing snowfall and wind inputs are sustaining elevated danger in the region. Persistent weaknesses deeper in the snowpack continue to be tested.,
2017-03-13,High,4,Considerable,3,Considerable,3,Another round of snow and wind will contribute to our storm slab problem on Tuesday. Persistent weaknesses deeper in the snowpack continue to be tested by increasing load and warmth.,
2017-03-14,Considerable,3,Moderate,2,Moderate,2,"On Wednesday, touchy storm slabs are expected in the high alpine. Extra caution is also required on all sun exposed slopes if the sun comes out in full force.",
2017-03-15,Considerable,3,Considerable,3,Moderate,2,"The new snow and strong wind is expected to form new wind slabs that will bury the rain crust. If more than around 30 cm of snow accumulates in your riding area, a more widespread storm slab problem may develop and local hazard could be High.",
2017-03-16,Considerable,3,Considerable,3,Moderate,2,"Fresh storm snow will be touchy in wind affected terrain on Friday, while another wet storm is lined up to increase the danger this weekend.",
2017-03-17,Considerable,3,Considerable,3,Moderate,2,"Fresh storm snow will be touchy in wind affected terrain on Friday, while another wet storm is lined up to increase the danger this weekend.",
2017-03-18,Considerable,3,Moderate,2,Moderate,2,A cooling trend will eventually help stabilize the snowpack. Continually reassess conditions as you travel into avalanche terrain and be aware of the potential for deeper weaknesses in the snowpack.,
2017-03-19,Considerable,3,Moderate,2,Low,1,Continually reassess conditions as you travel into avalanche terrain and be aware of the potential for deeper weaknesses in the snowpack.,
2017-03-20,Considerable,3,Moderate,2,Low,1,The freezing level is forecast to rise in conjunction with snow and/or rain. This could be enough make any of the deeper buried weak layers reactive again in the coming days.,
2017-03-21,Considerable,3,Moderate,2,Low,1,Forecast snow through the day combined with moderate to strong wind will gradually raise the avalanche danger to considerable in the alpine on Wednesday,
2017-03-22,Considerable,3,Moderate,2,Low,1,Light to moderate amounts of snow accompanied by wind over the next few days will gradually raise danger ratings into the weekend.,
2017-03-23,Considerable,3,Moderate,2,Low,1,Light to moderate amounts of snow accompanied by wind over the next few days will gradually raise danger ratings into the weekend.,
2017-03-24,High,4,High,4,Considerable,3,"A warm, wet and windy storm is ramping up avalanche danger throughout the region. Expect avalanche problems to be increasing over the course of the day on Friday.",
2017-03-25,Considerable,3,Moderate,2,Low,1,"Give storm slabs a chance to heal to the surface before stepping into bigger terrain. Steep, unsupported, and/or convex features will harbour instability for the longest.",
2017-03-26,Considerable,3,Moderate,2,Low,1,The weather has been active and storm slabs have been reactive. Maintain a cautious approach while the storm snow stabilizes.,
2017-03-27,Considerable,3,Moderate,2,Moderate,2,Forecast new snow and wind will increase the avalanche danger. Snow fall amounts are uncertain on Tuesday, watch for developing hazard during the day.
2017-03-28,Considerable,3,Considerable,3,Moderate,2,Snow fall amounts are uncertain on Wednesday, watch for developing hazard during the day.
2017-03-29,Considerable,3,Considerable,3,Moderate,2,Forecast warm temperatures and potential extended sunny periods on Thursday and Friday will keep the avalanche danger elevated,
2017-03-30,Moderate,2,Moderate,2,Low,1,The weather forecast calls for a short period of more settled weather,
2017-03-31,Moderate,2,Moderate,2,Low,1,"The forecast calls for snow Friday night into Saturday, but not enough to shift avalanche danger dramatically",
2017-04-01,Considerable,3,Moderate,2,Low,1,"The recent storm snow is expected to be reactive at higher elevations, especially in wind loaded terrain.  Extra caution is needed around steep sun exposed slopes when the sun is out.",
2017-04-02,Considerable,3,Moderate,2,Low,1,Watch for lingering wind slabs in high north facing terrain.  Extra caution is needed around all steep sun exposed slopes as well any slopes exposed to large cornices. ,
2017-04-03,Moderate,2,Moderate,2,Low,1,Recently formed wind slabs are expected to remain reactive to triggering on Tuesday. Use extra caution on high elevation north aspects.,
2017-04-04,Considerable,3,Moderate,2,Low,1,Back into a stormy pattern leading into the weekend. Expect to see the avalanche danger gradually rise over the coming days as snowfall amounts begin to accumulate.,
2017-04-05,Considerable,3,Considerable,3,Moderate,2,A series of pacific frontal systems impacting the coast in the coming days will elevate the avalanche danger.,
2017-04-06,Considerable,3,Considerable,3,Moderate,2,Yet another Pacific frontal system will impact the region keeping the avalanche danger elevated,
2017-04-07,Considerable,3,Moderate,2,Low,1,Continued snow and wind over the past few days will keep the avalanche danger elevated at upper elevations.,
2017-04-08,Moderate,2,Moderate,2,Low,1,The weather forecast is calling for a more stable weather pattern in the coming days,
2017-04-09,Moderate,2,Moderate,2,Low,1,It's still winter at treeline and alpine elevations. Keep your avalanche eyeballs on!,
2017-04-10,Moderate,2,Low,1,Low,1,It's still winter at treeline and alpine elevations!,
2017-04-11,Moderate,2,Low,1,Low,1,It's still winter at treeline and alpine elevations!,
2017-04-12,Considerable,3,Moderate,2,Low,1,"New snow and shifting wind directions may create wind slabs on a variety of aspects, including slopes that are generally windward.",
2017-04-13,Moderate,2,Moderate,2,Low,1,"Carefully evaluate steep slopes - this is where you'll trigger an avalanche after the storm, particularly in wind-affected terrain.",
2017-04-14,Moderate,2,Low,1,Low,1,The next big change is on Sunday: Sunny warm weather will be the driver of avalanche problems.,
2017-04-15,Considerable,3,Moderate,2,Low,1,"The next big change is on Sunday: Sunny, warm weather will be driving avalanche problems.",
2017-04-16,Moderate,2,Moderate,2,Low,1,Wind slabs and cornices are the main concerns right now. Carefully assess terrain before committing to bigger lines.,
