date_valid,alpine_status,alpine_status_code,treeline_status,treeline_status_code,belowtree_status,belowtree_status_code,problems,
2019-01-03,High,4,High,4,High,4,"An intense storm will bring heavy snowfall, rain, and wind to the region on Thursday.",
2019-01-04,High,4,High,4,Considerable,3,Heavy snowfall and high wind are producing touchy storm slabs. Give the snowpack time to stabilize.,
2019-01-05,Considerable,3,Considerable,3,Considerable,3,"Natural avalanche activity is decreasing, but the chance for human triggered avalanches remains likely.",
2019-01-06,Considerable,3,Considerable,3,Considerable,3,"Natural avalanche activity is decreasing, but the chance for human triggered avalanches remains likely.",
2019-01-07,Considerable,3,Considerable,3,Moderate,2,"Monday brings a short break in the stormy weather, but storm slabs are still likely to be encountered and could be reactive to human triggering, especially in wind loaded areas.",
2019-01-08,Moderate,2,Moderate,2,Moderate,2,Recent winds have left behind wind slabs and built cornices. Keep track of where you are in the terrain to avoid these areas.,
2019-01-09,Considerable,3,Considerable,3,Moderate,2,Snowfall amounts and freezing levels are uncertain on Wednesday. Be ready to adjust your plans according to conditions as you find them.,
2019-01-10,Considerable,3,Considerable,3,Considerable,3,"Incoming snow, wind, and warming are expected to create touchy slab conditions.",
2019-01-11,Considerable,3,Considerable,3,Moderate,2,Recent snow and wind have developed slabs. The deepest and most reactive deposits of snow will be found in wind-loaded terrain.,
2019-01-12,Considerable,3,Considerable,3,Moderate,2,How warm will it get? A rapidly warming snowpack can quickly lose strength and stress buried instabilities. Best to choose conservative terrain and be aware that conditions may deteriorate through the day limiting your exit plans.,
2019-01-13,High,4,Considerable,3,Moderate,2,A major input of heat into the snowpack can wake up buried weak layers. A lot of uncertainty exists as to what will happen when temperatures climb. Uncertainty is best managed with conservative terrain.,
2019-01-14,Moderate,2,Moderate,2,Low,1,"Unseasonably warm weather will make cornices unstable. Give them a wide berth.
Avalanche danger is considerable in the far north of the region.",
2019-01-15,Moderate,2,Moderate,2,Low,1,One last day of warmth. Use caution around cornices and steep slopes until the temperatures drop. Avalanche danger is considerable in the far north of the region.,
2019-01-16,Moderate,2,Low,1,Low,1,Avalanche hazard will increase with forecasted snowfall starting late Thursday.,
2019-01-17,Moderate,2,Low,1,Low,1,Avalanche hazard will increase with forecasted snowfall starting late Thursday.,
2019-01-18,Moderate,2,Moderate,2,Low,1,A weaker storm passes us on Thursday night and a stronger storm on Friday night. Apply additional caution if you find substantial snow accumulation and slab properties.,
2019-01-19,Considerable,3,Considerable,3,Moderate,2,"Variable snowfall amounts are forecast for the region, with the most expected in the south. Treat the danger as HIGH if you find more than 30 cm of snow accumulation. This snow may be very touchy to human traffic.",
2019-01-20,Considerable,3,Moderate,2,Low,1,"The recent snow has been redistributed with strong winds and may be touchy to human traffic. Travel conservatively, particularly if you notice slab properties or see signs of snow instability.",
2019-01-21,Considerable,3,Moderate,2,Low,1,"The recent snow may not be bonding well to underlying layers, with many reports of small avalanches in wind-affected terrain. Travel conservatively, particularly if you notice snow with slab properties or see signs of instability.",
2019-01-22,Moderate,2,Moderate,2,Low,1,"Wind slabs may still be reactive, as suggested by recent reports of small avalanches in wind-affected terrain. Travel conservatively, particularly if you notice snow with slab properties or see signs of instability.",
2019-01-23,Considerable,3,Moderate,2,Moderate,2,"Recent snowfall means that storm slabs are likely widespread and may be susceptible to human triggering, especially at upper elevations.",
2019-01-24,Considerable,3,Moderate,2,Moderate,2,"Although the storm has eased off, storm slabs are still likely to be encountered and could be reactive to human triggering, especially in wind loaded areas and as temperatures rise.",
2019-01-25,Considerable,3,Considerable,3,Moderate,2,Warm air and sunny skies will influence the snowpack on Saturday. The amount of warming is uncertain, expect the most warming on south aspects and for the snowpack to possibly moisten on other aspects too. This may make the snow very touchy.
2019-01-26,Moderate,2,Moderate,2,Low,1,Continue to think about and observe for signs of the lingering weak layer buried in our snowpack.,
2019-01-27,Moderate,2,Moderate,2,Low,1,Continue to think about and observe for signs of the lingering weak layer buried in our snowpack.,
2019-01-28,Moderate,2,Moderate,2,Low,1,Continue to observe for signs of the lingering weak layer buried in our snowpack and affected snow from recent wind transportation.,
2019-01-29,Moderate,2,Moderate,2,Low,1,"Avalanche hazard is generally decreasing. However, uncertainty still exists regarding the reactivity of a buried weak layer that has been most prevalent on shady aspects, at treeline elevations.",
2019-01-30,Low,1,Moderate,2,Low,1,"Avalanche hazard is generally decreasing. However, uncertainty still exists regarding the reactivity of a buried weak layer that has been most prevalent on shady aspects, at treeline elevations.",
2019-01-31,Low,1,Moderate,2,Low,1,"Hazard is expected to rise on Friday with the incoming storm. Uncertainty still exists regarding the reactivity of a buried weak layer that has been most prevalent on shady aspects, at treeline elevations.",
2019-02-01,Considerable,3,Considerable,3,Moderate,2,Fresh storm slabs will be primed for human triggers. Stick to simple terrain and stay well away from any large avalanche paths.,
2019-02-02,Considerable,3,Considerable,3,Moderate,2,Fresh storm slabs may be primed for human triggers. Start in simple terrain to test the bond of the new snow.,
2019-02-03,Moderate,2,Moderate,2,Low,1,Wind slabs in the alpine and treeline are the primary concern. Expect the temperature to fall as cold air invades from the north.,
2019-02-04,Moderate,2,Moderate,2,Low,1,The main concern is wind slabs at upper elevations. Cold temperatures will persist for a few more days.,
2019-02-05,Moderate,2,Moderate,2,Low,1,Windslabs have formed on variety of aspects with shifting winds. It's expected to stay cold for a few more days.,
2019-02-06,Moderate,2,Moderate,2,Low,1,Wind slabs have formed on a variety of aspects due to shifting winds. Natural avalanche activity has tapered off but human triggered avalanches remain possible.,
2019-02-07,Moderate,2,Moderate,2,Low,1,Wind slabs have developed on a variety of aspects due to shifting winds. Natural avalanche activity has tapered off but human triggered avalanches remain possible.,
2019-02-08,Moderate,2,Moderate,2,Low,1,Stiff wind slabs may continue to be reactive to human triggers. Loose dry sluffing is likely with the new snow.,
2019-02-09,Moderate,2,Moderate,2,Low,1,"Stiff wind slabs may be reactive to human triggers at upper elevations. Steep, unsupported rolls and immediate lee terrain is most suspect.",
2019-02-10,Moderate,2,Moderate,2,Low,1,"Stiff wind slabs may be reactive to human triggers at upper elevations. Steep, unsupported rolls and immediate lee terrain is most suspect.",
2019-02-11,Moderate,2,Moderate,2,Low,1,"Stiff wind slabs may still be reactive to human triggers. Lingering reactive wind slabs are most likely in wind-loaded areas: below ridgelines, under cornices, and around steep, unsupported features.",
2019-02-12,Moderate,2,Moderate,2,Low,1,"A dusting of new snow and wind will hide older, recently formed wind slabs and build new slabs over old ones. The largest accumulations of snow, and potentially the most reactive, will be found in wind-loaded terrain.",
2019-02-13,Moderate,2,Moderate,2,Moderate,2,"New and loose snow will hide older, hard wind slabs and build new ones. The largest deposits, and potentially the most reactive, will be found in wind-loaded terrain.",
2019-02-14,Moderate,2,Moderate,2,Low,1,"Both storm slabs and loose dry avalanches may remain problematic, especially in more extreme terrain. Very little snow is expected Thursday, but if we get surprised by more than 10 cm, more loose dry avalanches are likely to follow.",
2019-02-15,Considerable,3,Moderate,2,Moderate,2,"Danger ratings are for southern parts of the region where more snow is expected on Friday. Northern parts of the region are similar to the Sea-to-Sky region, where wind slabs are the main concern.",
2019-02-16,Moderate,2,Low,1,Low,1,Cold dry conditions continue for the next few days. Watch for wind slabs in unusual places as the wind keeps shifting directions.,
2019-02-17,Low,1,Low,1,Low,1,Watch for small wind slabs and sluffing in steep terrain.,
2019-02-18,Low,1,Low,1,Low,1,Watch for small wind slabs and sluffing in steep terrain.,
2019-02-19,Moderate,2,Low,1,Low,1,"The danger may be higher in Manning Park, where there have been reports of whumpfing on a buried weak layer.",
2019-02-20,Moderate,2,Moderate,2,Low,1,Wind slabs are susceptible to human triggering. Use added caution near ridges on all aspects.,
2019-02-21,Moderate,2,Low,1,Low,1,Continue to watch for wind slabs at higher elevations.,
2019-02-22,Moderate,2,Moderate,2,Low,1,Human triggered avalanches will be possible on freshly loaded slopes.,
2019-02-23,Considerable,3,Moderate,2,Low,1,"Fresh storm slabs are building at higher elevations, especially in the southern part of the region.",
2019-02-24,Moderate,2,Moderate,2,Low,1,Slab avalanches are possible to trigger at upper elevations. Use caution on slopes getting hit by the sun.,
2019-02-25,Moderate,2,Low,1,Low,1,Careful with slopes that have been wind-loaded and slopes getting hit by the sun.,
2019-02-26,Moderate,2,Low,1,Low,1,Wind affected snow is the main concern. Seek out low density snow in sheltered areas for the safest and best quality skiing and riding.,
2019-02-27,Moderate,2,Low,1,Low,1,Wind affected snow at upper elevations is the primary concern. Shooting cracks and whumphing are good indicators of wind slabs.,
2019-02-28,Moderate,2,Moderate,2,Low,1,Wind affected snow at upper elevations is the primary concern. Shooting cracks and whumphing are good indicators of unstable snow and wind slabs.,
2019-03-01,Moderate,2,Moderate,2,Low,1,Wind slabs at upper elevations is the primary concern. Shooting cracks and whumphing are good indicators of unstable snow and wind slabs.,
2019-03-02,Moderate,2,Moderate,2,Low,1,Reactive wind slabs remain the primary concern at upper elevations. These are easily triggered by the weight of a person.,
2019-03-03,Moderate,2,Moderate,2,Low,1,Wind slabs at upper elevations are the primary concern. A cool and clear weather pattern is expected for the coming days.,
2019-03-04,Moderate,2,Moderate,2,Low,1,"Windslabs from cold outflow winds are the primary concern; however, given the generally sugary upper snowpack, wind slabs could be found in all sorts of terrain at treeline and alpine elevations.",
2019-03-05,Low,1,Low,1,Low,1,Small wind slabs can be found on isolated terrain features.,
2019-03-06,Moderate,2,Moderate,2,Moderate,2,"A storm passes the region Wednesday night into Thursday. The storm is convective in nature, so variable amounts of snow may fall. The snow may be reactive to human traffic, where enough of it accumulates.",
2019-03-07,Moderate,2,Moderate,2,Moderate,2,"A storm passes the region Wednesday night into Thursday. The storm is convective in nature, so variable amounts of snow may fall. The snow may be reactive to human traffic, where enough of it accumulates.",
2019-03-08,Low,1,Low,1,Low,1,"Continue to apply your typical safe-travel strategies. Use caution on southerly aspects as the sun warms the upper snowpack over the day. Also keep your eyes open in steep features, where small slabs or loose snow may be found.",
2019-03-09,Low,1,Low,1,Low,1,"Continue to apply your typical safe-travel strategies. Use caution on southerly aspects as the sun warms the upper snowpack over the day. Also keep your eyes open in steep features, where small slabs or loose snow may be found.",
2019-03-10,Moderate,2,Moderate,2,Low,1,A storm is approaching from the north and will form fresh wind slabs at higher elevations.,
2019-03-11,Considerable,3,Considerable,3,Moderate,2,"Danger will rise with forecast new snow and wind. If you find places with more than 30 cm of new snow, the avalanche danger may increase to HIGH.",
2019-03-12,Moderate,2,Moderate,2,Low,1,"Watch for wind slabs and sun-affected slopes, both of which may be found on south-facing slopes.",
2019-03-13,Moderate,2,Low,1,Low,1,Watch for wind slabs on unusual aspects in exposed areas. Be cautious on steep south-facing slopes if the sun peeks out.,
2019-03-14,Moderate,2,Low,1,Low,1,Watch for wind slabs on unusual aspects in exposed areas. Be cautious on steep south-facing slopes if the sun peeks out.,
2019-03-15,Moderate,2,Moderate,2,Moderate,2,"Watch for wind slabs in exposed features which likely remain sensitive to human triggering. The strong spring sun could easily produce loose wet avalanches on unshaded slopes Friday, especially in the afternoon.",
2019-03-16,Considerable,3,Considerable,3,Considerable,3,The heat is on and the game is changing. Direct sun and steadily warming temperatures are expected to destabilize the upper 10 to 40 cm of snow and a natural avalanche cycle is possible. Look up and avoid travel under avalanche paths and cornices.,
2019-03-17,Considerable,3,Considerable,3,Considerable,3,The heat is on and the game is changing. Direct sun and increasingly warm temperatures are expected to destabilize the upper 10 to 40 cm of snow and a natural avalanche cycle is possible. Look up and avoid travel under avalanche paths and cornices.,
2019-03-18,Considerable,3,Considerable,3,Considerable,3,Persistent warm temperatures are penetrating and destabilizing the upper snowpack. Natural avalanche activity is likely. Pay attention to sunny slopes and avoid travel under avalanche paths especially slopes with cornices overhead.,
2019-03-19,Considerable,3,Considerable,3,Considerable,3,Persistent warm temperatures are penetrating and destabilizing the upper snowpack. Natural avalanche activity is possible especially on sun exposed slopes. Avoid travel under avalanche paths especially with looming cornices overhead.,
2019-03-20,Considerable,3,Considerable,3,Considerable,3,"Natural avalanche activity is possible especially on sun exposed slopes in the afternoon. Cornices are soft and weak. Avoid travel under, on or anywhere near cornices.",
2019-03-21,Considerable,3,Considerable,3,Considerable,3,"Natural avalanche activity is possible with continued warm temperatures on Friday. Cornices are soft and weak. Avoid travel under, on or anywhere near cornices.",
2019-03-22,Moderate,2,Moderate,2,Moderate,2,"Even if the skies are cloudy you should avoid slopes that have wet and mushy snow, especially at lower elevations with little overnight re-freeze. Check out this LINK to see how easy it is to trigger a loose wet avalanche.",
2019-03-23,Moderate,2,Moderate,2,Moderate,2,Even if the skies are cloudy you should avoid slopes that have wet and mushy snow. Check out this LINK to see how easy it is to trigger a loose wet avalanche.,
2019-03-24,Low,1,Low,1,Moderate,2,"Although temperatures have cooled slightly, human triggered loose wet avalanches remain a concern on Monday, especially at lower elevations where the snowpack remains weak, warm and mushy.",
2019-03-25,Moderate,2,Moderate,2,Moderate,2,Snow and wind at upper elevations Monday night is expected to build fresh wind slabs.,
2019-03-26,Moderate,2,Moderate,2,Moderate,2,Snow and wind at upper elevations Monday night is expected to build fresh wind slabs.,
2019-03-27,Moderate,2,Low,1,Low,1,The forecast calls for a cloudy day. If the sun comes out it will increase the potential for triggering loose wet avalanches.,
2019-03-28,Moderate,2,Low,1,Low,1,It is going to be a sunny day with a few clouds. Solar input will increase the potential for triggering loose wet avalanches.,
2019-03-29,Low,1,Low,1,Low,1,It is time to go after big goals and explore. Isolated wind slab pockets in the alpine can be managed with normal caution.,
2019-03-30,Low,1,Low,1,Low,1,A few more days to enjoy the warm and sunny spring conditions.,
2019-03-31,Low,1,Low,1,Low,1,"The weather pattern looks to change midweek. In the meantime enjoy a few more days of warm and sunny spring conditions. Although unlikely, loose wet avalanches have potential to run on steep slopes facing the sun during the warmest part of the day.",
2019-04-01,Low,1,Low,1,Low,1,Another day of mostly sunny weather on Tuesday. Minimize exposure to steep slopes facing the sun during the warmest part of the day.,
2019-04-02,Moderate,2,Low,1,Low,1,The weather pattern is shifting. Expect wind slabs to develop at upper elevations as the wind picks up and snow accumulates Tuesday night and Wednesday.,
2019-04-03,Low,1,Low,1,Low,1,Look for the next weather system to impact the South Coast Inland region on Friday.,
2019-04-04,Moderate,2,Low,1,Low,1,Conditions vary rapidly with elevation. Watch out for fresh wind slabs above the rain-snow line.,
2019-04-05,Considerable,3,Moderate,2,Low,1,"Forecast precipitation amounts are highly variable between weather models. Snow is expected above 1400 m, with associated extreme southwest wind. The snow could be touchy above the snow-rain line on Saturday.",
2019-04-06,Moderate,2,Moderate,2,Low,1,Watch out for recently formed wind slabs at higher elevations. The new snow may moisten quickly and form loose wet avalanches if the sun shines.,
2019-04-07,Moderate,2,Moderate,2,Low,1,"Keep an eye out for wind slabs in lee terrain. As the temperatures rise through the day, the likelihood of loose wet avalanches will increase the snowpack warms, especially in areas with fresh snow.",
2019-04-08,Moderate,2,Moderate,2,Low,1,"Wind has developed slabs around ridges and in lee terrain at upper elevations. If the sun comes out and temperatures rise, the likelihood of loose wet avalanches will increase as the snowpack warms, especially in areas with fresh snow.",
2019-04-09,Moderate,2,Low,1,Low,1,"Wind has developed slabs around ridges and in lee features at upper elevations. If the sun comes out and temperatures rise, the likelihood of loose wet avalanches will increase as the snowpack warms, especially in areas with fresh snow.",
2019-04-10,Moderate,2,Low,1,Low,1,"Wet flurries and warm temperatures can quickly warm the snowpack and increase the likelihood for loose wet avalanches. As you gain elevation and find dry snow, be wary of wind slabs around ridge crests and steep rolls.",
2019-04-11,Moderate,2,Low,1,Low,1,"Wet flurries and warm temperatures can quickly warm the snowpack and increase the likelihood for loose wet avalanches. As you gain elevation and find dry snow, be wary of wind slabs around ridge crests and steep rolls.",
2019-04-12,Moderate,2,Moderate,2,Low,1,Light amounts of new snow and moderate southwesterly winds may form fresh small wind slabs reactive to human triggers. Use caution around lee terrain features and convex slopes.,
2019-04-13,Moderate,2,Moderate,2,Low,1,Forecast snow and wind Saturday night is expected to create small wind slabs reactive to human triggers, especially in lee features below ridgetops.
2019-04-14,Moderate,2,Moderate,2,Low,1,"5-15 cm of new snow and moderate to strong westerly winds have formed fresh wind slabs reactive to human triggers. Use caution around lee terrain features and steep, convex slopes.",
2019-04-15,Moderate,2,Moderate,2,Low,1,Watch out for isolated wind slabs in the alpine. The surface snow may moisten quickly and form loose wet avalanches during sunny periods.,
2019-04-16,Moderate,2,Moderate,2,Low,1,You may find fresh wind slabs up high from new snow and strong southwest wind.,
2019-04-17,Considerable,3,Moderate,2,Low,1,"New snow and strong wind are in the forecast for Thursday. For the southern half of the region, the freezing level will rise over the day, turning the snow to rain. Travel conservatively to avoid fresh wind slabs and loose wet avalanches.",
2019-04-18,Considerable,3,Moderate,2,Low,1,Conditions will change rapidly with elevation. Travel conservatively to avoid fresh wind slabs up high and loose wet avalanches if the clouds clear.,
2019-04-19,Moderate,2,Moderate,2,Low,1,Plan your day to avoid new wind slabs above 2000 m and southerly slopes during the heat of the day.,
2019-04-20,Moderate,2,Low,1,Low,1,"The likelihood of loose wet avalanches will increase though the day as sun and temperatures warm the snowpack. Lingering wind slabs may lurk around cornices and steep, lee features in the alpine.",
2019-04-21,Moderate,2,Moderate,2,Low,1,"Flurries and wind will build thin, reactive deposits through the day and may hide recently formed wind slabs, use caution around cornices and lee terrain. Loose wet avalanches remain a concern, travel early and avoid moist/wet slopes.",
2019-04-22,Moderate,2,Low,1,Low,1,"Wind slabs may react to human triggers around ridges and lee features. Loose wet avalanches remain a concern, travel early and avoid moist/wet slopes.",
2019-04-23,Moderate,2,Low,1,Low,1,"Wind slabs may react to human triggers around ridges and lee features. Loose wet avalanches remain a concern, especially on sunny slopes.",
2019-04-24,Moderate,2,Moderate,2,Low,1,Wind slabs at higher elevations may be reactive to human triggers especially where a wintry snowpack exists.,
2019-04-25,Moderate,2,Low,1,Low,1,Wind slabs at higher elevations may be reactive to human triggers especially where a wintry snowpack exists.,
2019-04-26,Low,1,Low,1,Low,1,Last Avalanche Forecast for the season. For additional information check out our Spring Conditions page at:  https://goo.gl/cpx8Dq,
2019-04-27,Low,1,Low,1,Low,1,Last Avalanche Forecast for the season. For additional information check out our Spring Conditions page at:  https://goo.gl/cpx8Dq,
2019-04-28,Low,1,Low,1,Low,1,Last Avalanche Forecast for the season. For additional information check out our Spring Conditions page at:  https://goo.gl/cpx8Dq,
2019-04-29,,,,,,,,
2019-04-30,,,,,,,,
2019-11-01,,,,,,,,
2019-11-02,,,,,,,,
2019-11-03,,,,,,,,
2019-11-04,,,,,,,,
2019-11-05,,,,,,,,
2019-11-06,,,,,,,,
2019-11-07,,,,,,,,
2019-11-08,,,,,,,,
2019-11-09,,,,,,,,
2019-11-10,,,,,,,,
2019-11-11,,,,,,,,
2019-11-12,,,,,,,,
2019-11-13,,,,,,,,
2019-11-14,,,,,,,,
2019-11-15,,,,,,,,
2019-11-16,,,,,,,,
2019-11-17,,,,,,,,
2019-11-18,,,,,,,,
2019-11-19,,,,,,,,
2019-11-20,,,,,,,,
2019-11-21,,,,,,,,
2019-11-22,Low,1,Low,1,Low,1,"Welcome to the first forecast of the season! If you work hard to get to snow high in the mountains, prepare to make your own assessments over the day and travel conservatively. Watch out for all early-season hazards.",
2019-11-23,Low,1,Low,1,Low,1,"If you work hard to get to snow up high in the mountains, prepare to make your own assessments over the day and travel conservatively. Watch out for all early-season hazards.",
2019-11-24,Considerable,3,Moderate,2,Low,1,"New snow and strong winds will increase the avalanche danger. For those venturing to higher elevations, a conservative mindset will be needed until the new snow stabilizes.",
2019-11-25,Moderate,2,Low,1,Low,1,"New snow accumulating over the weekend is limited to upper elevations. If you are venturing out, wind slabs in alpine terrain will be the main concern.",
2019-11-26,Moderate,2,Low,1,Low,1,Intense convective flurry activity isolated to the far south of the region has the potential bring 10-20 cm of new snow overnight Monday. Areas further north are expected to have seen only scattered flurries. Wind slabs in alpine terrain are the main concern. ,
2019-11-27,Moderate,2,Low,1,Low,1,Strong northeast wind is forecast for Wednesday. Wind slabs in alpine terrain are the main concern.,
2019-11-28,Low,1,Low,1,Low,1,"High pressure and sunny skies in the forecast for the remainder of the week.
If venturing into the alpine, watch for lingering pockets of wind slab.",
2019-11-29,Low,1,Low,1,Low,1,"Sunny and cold conditions in the forecast for the remainder of the week. What little snow pack does exist, tapers quickly below the alpine elevation band.",
2019-11-30,Low,1,Low,1,Low,1,"The snow pack is still very thin, and tapers quickly below the alpine elevation band. Watch out for early season hazards just below the surface.",
2019-12-01,Low,1,Low,1,Low,1,"The snow pack is still very thin, and tapers quickly below the alpine elevation band. Watch out for early season hazards just below the surface.",
2019-12-02,Low,1,Low,1,Low,1,We aren't expected enough new snow to produce avalanches on Monday.,
2019-12-03,Moderate,2,Low,1,Low,1,Stormy weather will create the potential for slab avalanches in wind affected terrain.,
2019-12-04,Considerable,3,Moderate,2,Low,1,Higher elevation terrain may be accumulating enough snow for dangerous avalanche conditions.,
2019-12-05,Moderate,2,Low,1,Low,1,Recent snowfall amounts are variable across the region. Storm slab avalanches are possible in steep alpine terrain.,
2019-12-06,Moderate,2,Low,1,Low,1,Triggering storm slab avalanches is possible in the alpine. Back off to more conservative terrain if you notice heavy loading from new snow or wind.,
2019-12-07,Moderate,2,Low,1,Low,1,The big dump keeps us waiting... ,
2019-12-08,Moderate,2,Low,1,Low,1,"Triggering wind slab avalanches is possible in the alpine. Gather information as you approach avalanche terrain, there is uncertainty how well the recent storm snow bonds with the underlying layers.",
2019-12-09,Moderate,2,Low,1,Low,1,Triggering wind slab avalanches is possible in the alpine. Watch out for signs of instability as you approach avalanche terrain.,
2019-12-10,Moderate,2,Low,1,Low,1,Triggering wind slab avalanches might be possible in the alpine. Watch out for signs of instability as you approach avalanche terrain.,
2019-12-11,Moderate,2,Low,1,Low,1,Triggering wind slab avalanches might be possible in the alpine. Watch out for signs of instability as you approach avalanche terrain.,
2019-12-12,Moderate,2,Moderate,2,Low,1,"With continued snow and wind expected throughout the day on Thursday, storm slabs may become more reactive throughout the day.  ",
2019-12-13,Considerable,3,Moderate,2,Low,1,"The recent storm brought new snow and strong winds, which will mean that storm slabs are likely to be encountered, and may be reactive to human triggering, especially in wind loaded areas.",
2019-12-14,Considerable,3,Moderate,2,Low,1,"Conditions vary drastically from north to south in the South Coast Inland. In the north, avalanche danger is likely moderate in the alpine and low at treeline and below treeline. In the south, avalanche danger remains elevated as fresh storm slabs sit on a buried weak layer.",
2019-12-15,Considerable,3,Moderate,2,Low,1,"Conditions vary significantly from north to south within the region. In the north, avalanche danger is likely moderate in the alpine and low at treeline and below treeline. In the south, avalanche danger remains elevated as storm slabs sit on a buried weak layer.",
2019-12-16,Considerable,3,Moderate,2,Low,1,"Conditions vary significantly from north to south within the region. In the north, avalanche danger is likely moderate in the alpine and low at treeline and below treeline. In the south, avalanche danger remains elevated as storm slabs sit on a buried weak layer.",
2019-12-17,Moderate,2,Moderate,2,Low,1,The region is split north to south. Dismal snow cover and isolated alpine wind slabs are likely in found in the north while hefty recent storm snow amounts are balancing on a nasty weak layer in the south. Use this forecast as your starting point for gathering local observations.,
2019-12-18,Moderate,2,Moderate,2,Low,1,"The barrage of storms hitting the coast is not expected to bring much precipitation inland, but be prepared to choose more conservative terrain if new snow exceeds forecast amounts. ",
2019-12-19,Considerable,3,Moderate,2,Low,1,"The barrage of storms hitting the coast is not expected to bring much precipitation inland, but be prepared to choose more conservative terrain if new snow exceeds forecast amounts.",
2019-12-20,High,4,High,4,High,4,Updated at 650AM: Over 60 cm of snow has already fallen in the Coquihalla and Manning. Avoid avalanche terrain as this will trigger a natural avalanche cycle.,
2019-12-21,High,4,High,4,High,4,"Over 100 cm of snow fell in the south of the region on Friday, over 30 cm in the north of the region, and more is on its way. Both natural and human triggering of avalanches will remain very likely on Saturday. Best to avoid avalanche terrain.",
2019-12-22,High,4,Considerable,3,Considerable,3,Substantial snowfall triggered avalanche cycles on Friday and Saturday. This snow will likely remain touchy to human traffic and it has loaded buried weak layers that will need time to stabilize. Best to avoid alpine avalanche terrain and travel conservatively below.,
2019-12-23,High,4,Considerable,3,Moderate,2,"Clear skies may lure you into bigger terrain, but this is not the time to expose yourself. The recent snow may remain touchy and it is resting on a weak layer in parts of the region. Read more here. Best to avoid alpine avalanche terrain and travel conservatively at treeline.",
2019-12-24,High,4,Considerable,3,Low,1,Very dangerous avalanche conditions exist in the South Coast Inland - particularly in the north of the region. This is a time for very conservative terrain selection and the avoidance of most avalanche terrain at higher elevations. ,
2019-12-25,Considerable,3,Considerable,3,Low,1,A serious persistent slab problem is dominating avalanche concerns in the north of the region. Danger in the south of the region is MODERATE and should be limited to wind slabs lingering on leeward features near ridgetop.,
2019-12-26,Considerable,3,Considerable,3,Low,1,"A serious persistent slab problem dominates avalanche concerns in the north of the region. Danger in the south of the region is MODERATE, limited to isolated wind slabs on leeward terrain features.",
2019-12-27,Considerable,3,Considerable,3,Low,1,"Light new snow amounts and increasing winds are expected to form new wind slabs at higher elevations. In the north of the region, this adds a layer of complexity to a serious persistent slab problem. Danger in the south of the region is MODERATE and limited to wind slab concerns.",
2019-12-28,Considerable,3,Moderate,2,Low,1,"Light new snow amounts and wind are expected to form fresh wind slabs at higher elevations. In the north of the region, this adds a layer of complexity to a serious persistent slab problem. Danger in the south of the region is MODERATE and specific to wind slab concerns.",
2019-12-29,Considerable,3,Moderate,2,Low,1,"Light new snow amounts and wind have formed fresh wind slabs at higher elevations. In the north of the region, this adds a layer of complexity to a serious persistent slab problem. Danger in the south of the region is MODERATE and specific to wind slab concerns.",
2019-12-30,Moderate,2,Moderate,2,Low,1,"Although the likelihood of triggering avalanches is decreasing, a persistent slab problem remains a concern in the northern part of the region. Danger in the south of the region is LOW.",
2019-12-31,Considerable,3,Considerable,3,Moderate,2,"Watch for areas where the new snow is drifted into deeper, stiffer slabs. In the north of the region, new snow may test the strength of deeply buried weak layers, and step-down avalanches may be possible.",
2020-01-01,High,4,High,4,Considerable,3,"New snow is expected to form reactive storm slabs. In the north of the region, storm snow may test the strength of deeply buried weak layers, and step-down avalanches may be possible. Stick to simple terrain and minimize overhead exposure to welcome in the New Year.",
2020-01-02,High,4,Considerable,3,Moderate,2,"New snow has formed widespread, reactive storm slabs. In the north of the region, avalanches may step-down to more deeply buried weak layers. Stick to a conservative mindset and to simple terrain as the snowpack adjusts.",
2020-01-03,High,4,High,4,Considerable,3,Large destructive avalanches are very likely in northern parts of the region on Friday.,
2020-01-04,High,4,High,4,High,4,"Stormy conditions continue on Saturday. Both natural and human-triggered avalanches are very likely, with the potential for very large avalanches to reach the valley bottom. Travel in avalanche terrain is not recommended, including travel in runout zones.",
2020-01-05,High,4,High,4,High,4,"Stormy conditions continue on Sunday, with the most snowfall expected in the south of the region. Travel in avalanche terrain is not recommended. A touchy weak layer in the north of the region requires particular caution.",
2020-01-06,High,4,High,4,Considerable,3,Many large avalanches have occurred in the region. The snowpack will require more time to heal from the recent snow and wind loading. Travel in alpine and treeline avalanche terrain is not recommended until the snowpack shows signs of stabilizing.,
2020-01-07,High,4,High,4,High,4,Intense stormy conditions are expected for Tuesday. Natural and human-triggered avalanches will be very likely to occur and they could reach the valley bottom. Travel in avalanche terrain is not recommended.,
2020-01-08,High,4,High,4,Considerable,3,"Storm slabs may remain touchy and could step down to deeper weak layers in parts of the region. Around Coquihalla where deeper weak layers aren't present, the danger may be Considerable. Nonetheless, the snowpack will need time to stabilize with all the recent snowfall.",
2020-01-09,Considerable,3,Considerable,3,Moderate,2,Storm slabs might remain sensitive to human triggering and could step down to deeper weak layers in parts of the region. There is uncertainty how fast the snowpack will gain strength after the recent snow storm.,
2020-01-10,High,4,High,4,Considerable,3,The avalanche danger increases during the day with continuing snowfall and moderate to strong southwest wind. Forecast snowfall amounts vary for the region with highest amounts in the Coquihalla area. ,
